seed,update,parameter_id,parameter_name,shape,k,quantizer,raw_residual_relative_l2,raw_residual_cosine,full_state_raw_relative_l2,full_state_raw_cosine,update_cosine,update_relative_l2,update_norm_ratio,exact_polar_cosine,exact_polar_relative_l2,residual_block_absmax_mean,residual_block_absmax_max,effective_condition_number,danger_zone_mode_count,active_mode_count,residual_relative_l2,residual_cosine,mae,median_ae,zero_fraction,small_005_mae,small_001_mae,middle_mae,large_mae,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy,codebook_levels,calibrated_parameter
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,lloyd_global,0.27628588676452637,0.9612694382667542,0.16570599377155304,0.9861983060836792,0.6353712677955627,0.8534464836120605,0.9987776279449463,0.6675930619239807,0.8153635859489441,0.0008541261195205152,0.002744528464972973,465.30328369140625,170,384,0.27628588676452637,0.9612694382667542,4.716296825790778e-05,1.57541326188948e-05,0.3233167827129364,1.9796321794274263e-05,3.974378159909975e-06,4.7735145926708356e-05,0.00014651291712652892,0.0011334759183228016,0.5744388103485107,0.5755723118782043,0.4641217589378357,0.43345242738723755,0.04144654795527458,2.6328580133849755e-06,0.001334316679276526,"-1,-0.4151953,-0.1762106,0,0.1762106,0.4151953,1",
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,lloyd_per_tensor_oracle,0.2761240005493164,0.9613571763038635,0.16560976207256317,0.9862193465232849,0.6343693733215332,0.8546442985534668,0.9988383650779724,,,0.0008541261195205152,0.002744528464972973,465.30328369140625,170,384,0.2761240005493164,0.9613571763038635,4.7381854528794065e-05,1.5888399502728134e-05,0.3273451030254364,1.9796321794274263e-05,3.974378159909975e-06,4.8284640797646716e-05,0.00014234411355573684,0.0011550465133041143,0.577708899974823,0.5788639187812805,0.46486616134643555,0.4369589388370514,0.04173092916607857,2.6779775907925796e-06,0.0013394191628322005,"-1,-0.4208014,-0.1786702,0,0.1786702,0.4208014,1",
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,lloyd_global,0.27237987518310547,0.9624043703079224,0.1356205940246582,0.9907740950584412,0.6857469081878662,0.7956235408782959,1.007087230682373,0.7184449434280396,0.7504093647003174,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.27237987518310547,0.9624043703079224,3.9228943933267146e-05,1.4182311133481562e-05,0.3208279013633728,1.6050002159317955e-05,3.2371276574849617e-06,3.9102240407373756e-05,0.00012634879385586828,0.0012195724993944168,0.5803048610687256,0.5815244317054749,0.46113818883895874,0.4403765797615051,0.04169324040412903,1.8877080947277136e-06,0.0008982214494608343,"-1,-0.4198408,-0.1791116,0,0.1791116,0.4198408,1",
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,lloyd_per_tensor_oracle,0.2721376121044159,0.9625072479248047,0.1354992538690567,0.9907914996147156,0.686089038848877,0.7951771020889282,1.007055640220642,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.2721376121044159,0.9625072479248047,3.936120992875658e-05,1.4264336641645059e-05,0.32427978515625,1.6050002159317955e-05,3.2371276574849617e-06,3.9458322135033086e-05,0.00012359062384348363,0.0012342751724645495,0.5808653235435486,0.5820995569229126,0.46265581250190735,0.44221895933151245,0.04154236614704132,1.9068738765781745e-06,0.0008973986841738224,"-1,-0.4241275,-0.1811183,0,0.1811183,0.4241275,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",4,lloyd_global,0.2725452184677124,0.962285041809082,0.15957097709178925,0.9872006773948669,0.6125566363334656,0.9021483659744263,1.0474083423614502,0.586104154586792,0.9098314046859741,0.006592662073671818,0.008644099347293377,82621.1015625,143,384,0.2725452184677124,0.962285041809082,0.0003767399175558239,0.00033927918411791325,0.2684394121170044,0.00016616020002402365,3.3590484235901386e-05,0.000363743252819404,0.0010595506755635142,0.0010642331326380372,0.576511025428772,0.5775752663612366,0.3564317524433136,0.45224156975746155,0.14308473467826843,3.496339559205808e-05,0.018940193578600883,"-1,-0.4151953,-0.1762106,0,0.1762106,0.4151953,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",4,lloyd_per_tensor_oracle,0.27148962020874023,0.9628350734710693,0.1589563935995102,0.9873248934745789,0.6123166084289551,0.9023956060409546,1.0473438501358032,,,0.006592662073671818,0.008644099347293377,82621.1015625,143,384,0.27148962020874023,0.9628350734710693,0.00038392277201637626,0.0003561689518392086,0.2946506142616272,0.00016616020002402365,3.3590484235901386e-05,0.00038253681850619614,0.0009398869005963206,0.0010379665764048696,0.5859720706939697,0.5870100259780884,0.36287739872932434,0.4587540328502655,0.14583633840084076,3.383684088476002e-05,0.019102199003100395,"-1,-0.4375604,-0.1942376,0,0.1942376,0.4375604,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,lloyd_global,0.2707761526107788,0.9628124833106995,0.13147661089897156,0.9913279414176941,0.6624236702919006,0.8421964049339294,1.0472594499588013,0.629518985748291,0.860792338848114,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.2707761526107788,0.9628124833106995,0.0003115040890406817,0.00028256955556571484,0.2675102949142456,0.00013620311801787466,2.713220783334691e-05,0.0003006037441082299,0.0008543824078515172,0.0010107780108228326,0.5767117738723755,0.5777226090431213,0.3541129231452942,0.45292091369628906,0.14682357013225555,2.2540505597135052e-05,0.01286076195538044,"-1,-0.4198408,-0.1791116,0,0.1791116,0.4198408,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,lloyd_per_tensor_oracle,0.26981812715530396,0.9632785320281982,0.13101035356521606,0.9913994669914246,0.6613240838050842,0.8436844348907471,1.0475244522094727,,,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.26981812715530396,0.9632785320281982,0.0003167565446346998,0.0002958283293992281,0.2905544638633728,0.00013620311801787466,2.713220783334691e-05,0.00031463615596294403,0.0007652785279788077,0.0010159964440390468,0.5858126282691956,0.5868286490440369,0.36214780807495117,0.45788097381591797,0.14731764793395996,2.2496837118524127e-05,0.012971434742212296,"-1,-0.4398966,-0.1959182,0,0.1959182,0.4398966,1",
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",4,lloyd_global,0.3004165291786194,0.9546675086021423,0.20903432369232178,0.9780974388122559,0.8937198519706726,0.46448105573654175,1.0140150785446167,0.8905553221702576,0.46787047386169434,0.001476771547459066,0.003311352338641882,65.37999725341797,0,384,0.3004165291786194,0.9546675086021423,7.741737499600276e-05,6.852345541119576e-05,0.3462778627872467,3.888784704031423e-05,7.87284443504177e-06,8.033966878429055e-05,0.0002215423883171752,0.0,0.0,0.0,0.744034469127655,0.18730780482292175,0.002504593227058649,0.0,0.0,"-1,-0.4151953,-0.1762106,0,0.1762106,0.4151953,1",
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",4,lloyd_per_tensor_oracle,0.2988646924495697,0.9549323320388794,0.20795367658138275,0.978286623954773,0.894672691822052,0.46233484148979187,1.0137532949447632,,,0.001476771547459066,0.003311352338641882,65.37999725341797,0,384,0.2988646924495697,0.9549323320388794,7.637622184120119e-05,6.690638838335872e-05,0.33366140723228455,3.888784704031423e-05,7.87284443504177e-06,7.846693915780634e-05,0.0002311871648998931,0.0,0.0,0.0,0.7357466816902161,0.18493588268756866,0.0024565840139985085,0.0,0.0,"-1,-0.4062358,-0.1690534,0,0.1690534,0.4062358,1",
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",8,lloyd_global,0.2944577634334564,0.9563589692115784,0.18532297015190125,0.9827848672866821,0.9125927090644836,0.42027541995048523,1.0097824335098267,0.9095324873924255,0.4253804087638855,0.0012943907640874386,0.0028932325076311827,65.37999725341797,0,384,0.2944577634334564,0.9563589692115784,6.925993511686102e-05,6.221991498023272e-05,0.33612060546875,3.350625411258079e-05,6.795458830310963e-06,7.146343705244362e-05,0.00019298722327221185,0.0,0.0,0.0,0.7535570859909058,0.17396005988121033,0.0023936775978654623,0.0,0.0,"-1,-0.4198408,-0.1791116,0,0.1791116,0.4198408,1",
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",8,lloyd_per_tensor_oracle,0.29352396726608276,0.9565234184265137,0.1847340315580368,0.9828788042068481,0.9131325483322144,0.418980211019516,1.009805679321289,,,0.0012943907640874386,0.0028932325076311827,65.37999725341797,0,384,0.29352396726608276,0.9565234184265137,6.854683306301013e-05,6.109551759436727e-05,0.3271280825138092,3.350625411258079e-05,6.795458830310963e-06,7.008417742326856e-05,0.00020111125195398927,0.0,0.0,0.0,0.7457200288772583,0.17353112995624542,0.0022570863366127014,0.0,0.0,"-1,-0.4114659,-0.1738699,0,0.1738699,0.4114659,1",
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",4,lloyd_global,0.29770296812057495,0.9554643630981445,0.21125611662864685,0.9776247143745422,0.892742395401001,0.46604496240615845,1.0117968320846558,0.8889710307121277,0.4712393879890442,0.0014317674795165658,0.002989496337249875,63.810787200927734,0,384,0.29770296812057495,0.9554643630981445,7.546053529949859e-05,6.706788553856313e-05,0.34261322021484375,3.7575704482151195e-05,7.565677606180543e-06,7.794034900143743e-05,0.00021904795721638948,0.0,0.0,0.0,0.7468067407608032,0.18563225865364075,0.0016361187444999814,0.0,0.0,"-1,-0.4151953,-0.1762106,0,0.1762106,0.4151953,1",
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",4,lloyd_per_tensor_oracle,0.29660695791244507,0.9556483626365662,0.21047787368297577,0.9777528047561646,0.8934128880500793,0.4644944965839386,1.0114558935165405,,,0.0014317674795165658,0.002989496337249875,63.810787200927734,0,384,0.29660695791244507,0.9556483626365662,7.458883192157373e-05,6.559229223057628e-05,0.33190155029296875,3.7575704482151195e-05,7.565677606180543e-06,7.63050265959464e-05,0.00022834316769149154,0.0,0.0,0.0,0.738077700138092,0.18521252274513245,0.0015162293566390872,0.0,0.0,"-1,-0.4064775,-0.1701706,0,0.1701706,0.4064775,1",
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",8,lloyd_global,0.2936709225177765,0.9566642045974731,0.18679383397102356,0.98250812292099,0.9119696617126465,0.4216025173664093,1.0090546607971191,0.908668041229248,0.4274049699306488,0.0012550681130960584,0.0024946858175098896,63.810787200927734,0,384,0.2936709225177765,0.9566642045974731,6.73733011353761e-05,6.041140295565128e-05,0.33233895897865295,3.2710402592783794e-05,6.64615663481527e-06,6.940033927094191e-05,0.00018642510985955596,0.0,0.0,0.0,0.7466282248497009,0.18547338247299194,0.0020036804489791393,0.0,0.0,"-1,-0.4198408,-0.1791116,0,0.1791116,0.4198408,1",
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",8,lloyd_per_tensor_oracle,0.2926296591758728,0.9568307399749756,0.18612870573997498,0.9826136231422424,0.9126991033554077,0.4197554290294647,1.008635401725769,,,0.0012550681130960584,0.0024946858175098896,63.810787200927734,0,384,0.2926296591758728,0.9568307399749756,6.662239320576191e-05,5.923598655499518e-05,0.3229726254940033,3.2710402592783794e-05,6.64615663481527e-06,6.793377542635426e-05,0.00019519081979524344,0.0,0.0,0.0,0.7375637888908386,0.18531861901283264,0.0019362096209079027,0.0,0.0,"-1,-0.4105253,-0.1736767,0,0.1736767,0.4105253,1",
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",4,lloyd_global,0.3528948426246643,0.939440906047821,0.2722141444683075,0.9635788202285767,0.7917520403862,0.6518309116363525,1.0192244052886963,0.7820724248886108,0.6602023243904114,0.007385001052170992,0.015406075865030289,68.17446899414062,0,384,0.3528948426246643,0.939440906047821,0.0003531126712914556,0.0003301073447801173,0.466461181640625,0.00018827911117114127,3.833734808722511e-05,0.00040478474693372846,0.001058739610016346,0.0,0.0,0.0,0.688382625579834,0.27592504024505615,0.004018109757453203,0.0,0.0,"-1,-0.4151953,-0.1762106,0,0.1762106,0.4151953,1",
